123081
150143
161112
138823
130364
85308
77484
93860
82925
101323
100402
147921
139605
182710
130012
319197
286269
207389
229731
189167
180214
195430
168374
220058
211242
242227
185866
201731
322394
272109
231309
100227
96361
198368
122314
148078
167550
196780
160017
191447
148566
170868
229362
198988
104700
148724
124946
122836
104011
167565
138260
191337
146702
176007
152073
126514
150100
128742
137845
152186
151048
104319
89954
125861
107432
172221
147996
137864
139564
115665
134351
112187
173429
170193
136260
74642
144156
100721
136264
163535
116267
134909
129639
98038
128482
106899
108353
153629
156306
158711
127933
88583
74109
81410
147599
118687
126765
119068
151553
126468
109594
139263
102008
104185
78076
57508
196763
272827
172920
205043
157748
142081
141432
191140
187346
186592
211682
241622
219846
288438
146671
87787
112818
96583
108712
109351
105457
72082
126197
124288
127786
141692
116605
158480
160794
126508
115103
143488
115134
89131
127065
99814
99416
97809
123935
126898
170669
106416
145752
171879
161502
191701
190186
175183
142124
130407
165866
144591
147383
228062
201023
130533
164804
168370
177427
188920
175243
164913
131210
132518
125537
153126
175224
264121
182155
181067
112965
174441
173733
170968
195018
187789
153413
121107
186274
152673
152683
196051
155456
160128
142371
251474
208547
266907
246360
243616
241352
280259
274046
279068
318773
328749
236671
